Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
HD.HCI.OVRL,CC BY-4.0,Human capital index (HCI) (scale 0-1),,The HCI calculates the contributions of health and education to worker productivity. The final index score ranges from zero to one and measures the productivity as a future worker of child born today relative to the benchmark of full health and complete education.,World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.FE,CC BY-4.0,"Human capital index (HCI), female (scale 0-1)",,The HCI calculates the contributions of health and education to worker productivity. The final index score ranges from zero to one and measures the productivity as a future worker of child born today relative to the benchmark of full health and complete education.,World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.LB.FE,CC BY-4.0,"Human capital index (HCI), female, lower bound (scale 0-1)",,"The HCI lower bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the lower bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.",World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.UB.FE,CC BY-4.0,"Human capital index (HCI), female, upper bound (scale 0-1)",,"The HCI upper bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the upper bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.",World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.LB,CC BY-4.0,"Human capital index (HCI), lower bound (scale 0-1)",,"The HCI lower bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the lower bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.",World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.MA,CC BY-4.0,"Human capital index (HCI), male (scale 0-1)",,The HCI calculates the contributions of health and education to worker productivity. The final index score ranges from zero to one and measures the productivity as a future worker of child born today relative to the benchmark of full health and complete education.,World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.LB.MA,CC BY-4.0,"Human capital index (HCI), male, lower bound (scale 0-1)",,"The HCI lower bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the lower bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.",World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.UB.MA,CC BY-4.0,"Human capital index (HCI), male, upper bound (scale 0-1)",,"The HCI upper bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the upper bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.",World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
HD.HCI.OVRL.UB,CC BY-4.0,"Human capital index (HCI), upper bound (scale 0-1)",,"The HCI upper bound reflects uncertainty in the measurement of the components and the overall index. It is obtained by recalculating the HCI using estimates of the upper bounds of each of the components of the HCI. The range between the upper and lower bound is the uncertainty interval. While the uncertainty intervals constructed here do not have a rigorous statistical interpretation, a rule of thumb is that if for two countries they overlap substantially, the differences between their HCI values are not likely to be practically meaningful.",World Bank staff calculations based on the methodology described in World Bank (2018). https://openknowledge.worldbank.org/handle/10986/30498,Public Sector: Policy & institutions,,,,,,,,,,,,,,"Please visit the Human Capital Index (HCI) database (http://databank.worldbank.org/data/source/human-capital-index) for each of the components of the Human Capital Index as well as for the overall index, disaggregated by gender.",https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.04TH.20,CC BY-4.0,Income share held by fourth 20%,Percentage share of income or consumption that accrues to the fourth quintile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 

The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.

Percentage shares by quintile may not sum to 100 because of rounding.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.10TH.10,CC BY-4.0,Income share held by highest 10%,Percentage share of income or consumption that accrues to the 10th (wealthiest) decile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 

The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.05TH.20,CC BY-4.0,Income share held by highest 20%,Percentage share of income or consumption that accrues to the fifth (wealthiest) quintile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 

The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.

Percentage shares by quintile may not sum to 100 because of rounding.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.FRST.10,CC BY-4.0,Income share held by lowest 10%,Percentage share of income or consumption that accrues to the first (poorest) decile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. No adjustment has been made for spatial differences in cost of living within countries, because the data needed for such calculations are generally unavailable. For further details on the estimation method for low- and middle-income economies, see Ravallion and Chen (1996).

Survey year is the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year in which most of the data were collected.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.FRST.20,CC BY-4.0,Income share held by lowest 20%,Percentage share of income or consumption that accrues to the first (poorest) quintile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 

The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.

Percentage shares by quintile may not sum to 100 because of rounding.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.02ND.20,CC BY-4.0,Income share held by second 20%,Percentage share of income or consumption that accrues to the second quintile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 

The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.

Percentage shares by quintile may not sum to 100 because of rounding.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
SI.DST.03RD.20,CC BY-4.0,Income share held by third 20%,Percentage share of income or consumption that accrues to the third quintile.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org.",Poverty: Income distribution,,%,Annual,,,,"Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.

Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.

The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 

The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.

Percentage shares by quintile may not sum to 100 because of rounding.",The World Bank Group's goal of promoting shared prosperity has been defined as fostering income growth of the bottom 40 per cent of the welfare distribution in every country. Income distribution measures are important background indicators for shared prosperity.,"Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 

Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.

However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,,,"World Bank, Poverty and Inequality Platform: https://pip.worldbank.org/",,https://datacatalog.worldbank.org/public-licenses#cc-by
IT.NET.USER.ZS,CC BY-4.0,Individuals using the Internet (% of population),,"Internet users are individuals who have used the Internet (from any location) in the last 3 months. The Internet can be used via a computer, mobile phone, personal digital assistant, games machine, digital TV etc.",International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,Infrastructure: Communications,,,Annual,,,Weighted average,"The Internet is a world-wide public computer network. It provides access to a number of communication services including the World Wide Web and carries email, news, entertainment and data files, irrespective of the device used (not assumed to be only via a computer - it may also be by mobile phone, PDA, games machine, digital TV etc.). Access can be via a fixed or mobile network. For additional/latest information on sources and country notes, please also refer to: https://www.itu.int/en/ITU-D/Statistics/Pages/stat/default.aspx","The digital and information revolution has changed the way the world learns, communicates, does business, and treats illnesses. New information and communications technologies (ICT) offer vast opportunities for progress in all walks of life in all countries - opportunities for economic growth, improved health, better service delivery, learning through distance education, and social and cultural advances.

Today's smartphones and tablets have computer power equivalent to that of yesterday's computers and provide a similar range of functions. Device convergence is thus rendering the conventional definition obsolete.

Comparable statistics on access, use, quality, and affordability of ICT are needed to formulate growth-enabling policies for the sector and to monitor and evaluate the sector's impact on development. Although basic access data are available for many countries, in most developing countries little is known about who uses ICT; what they are used for (school, work, business, research, government); and how they affect people and businesses. The global Partnership on Measuring ICT for Development is helping to set standards, harmonize information and communications technology statistics, and build statistical capacity in developing countries. However, despite significant improvements in the developing world, the gap between the ICT haves and have-nots remains.","Operators have traditionally been the main source of telecommunications data, so information on subscriptions has been widely available for most countries. This gives a general idea of access, but a more precise measure is the penetration rate - the share of households with access to telecommunications. During the past few years more information on information and communication technology use has become available from household and business surveys. Also important are data on actual use of telecommunications services. Ideally, statistics on telecommunications (and other information and communications technologies) should be compiled for all three measures: subscriptions, access, and use. The quality of data varies among reporting countries as a result of differences in regulations covering data provision and availability.

Discrepancies may also arise in cases where the end of a fiscal year differs from that used by ITU, which is the end of December of every year. A number of countries have fiscal years that end in March or June of every year.",Please cite the International Telecommunication Union for third-party use of these data.,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
IT.NET.USER.FE.ZS,Use and distribution of these data are subject to ITU terms and conditions.,"Individuals using the Internet, female (% of female population)",,"This indicator refers to female individuals who have used the Internet (from any location) in the last 3 months. The Internet can be used via a computer, mobile phone, personal digital assistant, games machine, digital TV etc.",International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,Infrastructure: Communications,,Percent,Annual,,,Weighted average,"The Internet is a world-wide public computer network. It provides access to a number of communication services including the World Wide Web and carries email, news, entertainment and data files, irrespective of the device used (not assumed to be only via a computer - it may also be by mobile phone, PDA, games machine, digital TV etc.). Access can be via a fixed or mobile network. For additional/latest information on sources and country notes, please also refer to: https://www.itu.int/en/ITU-D/Statistics/Pages/stat/default.aspx","The digital and information revolution has changed the way the world learns, communicates, does business, and treats illnesses. New information and communications technologies (ICT) offer vast opportunities for progress in all walks of life in all countries - opportunities for economic growth, improved health, better service delivery, learning through distance education, and social and cultural advances.

Today's smartphones and tablets have computer power equivalent to that of yesterday's computers and provide a similar range of functions. Device convergence is thus rendering the conventional definition obsolete.

Comparable statistics on access, use, quality, and affordability of ICT are needed to formulate growth-enabling policies for the sector and to monitor and evaluate the sector's impact on development. Although basic access data are available for many countries, in most developing countries little is known about who uses ICT; what they are used for (school, work, business, research, government); and how they affect people and businesses. The global Partnership on Measuring ICT for Development is helping to set standards, harmonize information and communications technology statistics, and build statistical capacity in developing countries. However, despite significant improvements in the developing world, the gap between the ICT haves and have-nots remains.","Operators have traditionally been the main source of telecommunications data, so information on subscriptions has been widely available for most countries. This gives a general idea of access, but a more precise measure is the penetration rate - the share of households with access to telecommunications. During the past few years more information on information and communication technology use has become available from household and business surveys. Also important are data on actual use of telecommunications services. Ideally, statistics on telecommunications (and other information and communications technologies) should be compiled for all three measures: subscriptions, access, and use. The quality of data varies among reporting countries as a result of differences in regulations covering data provision and availability.

Discrepancies may also arise in cases where the end of a fiscal year differs from that used by ITU, which is the end of December of every year. A number of countries have fiscal years that end in March or June of every year.",Please cite the International Telecommunication Union for third-party use of these data.,,,,,http://www.itu.int
